tick, sec, speed, distance, spdacm, x, y, energy
296, 4.933333, 1.380000, 318.509690, 317.144531, 817.144531, 109.000000, 1105899333.333333
297, 4.950000, 1.380000, 319.889690, 318.523438, 818.523438, 109.000000, 1105889333.333333
298, 4.966667, 1.380000, 321.269690, 319.902344, 819.902344, 109.000000, 1105879333.333333
299, 4.983333, 1.380000, 322.649690, 321.285156, 821.285156, 109.000000, 1105869333.333333
300, 5.000000, 1.380000, 324.029690, 322.664063, 822.664063, 109.000000, 1105859333.333333
301, 5.016667, 1.380000, 325.409690, 324.042969, 824.042969, 109.000000, 1105849333.333333
302, 5.033333, 1.380000, 326.789690, 325.425781, 825.425781, 109.000000, 1105839333.333333
303, 5.050000, 1.380000, 328.169690, 326.804688, 826.804688, 109.000000, 1105829333.333333
304, 5.066667, 1.380000, 329.549690, 328.183594, 828.183594, 109.000000, 1105819333.333333
305, 5.083333, 1.380000, 330.929690, 329.562500, 829.562500, 109.000000, 1105809333.333333
306, 5.100000, 1.380000, 332.309690, 330.945313, 830.945313, 109.000000, 1105799333.333333
307, 5.116667, 1.380000, 333.689690, 332.324219, 832.324219, 109.000000, 1105789333.333333
308, 5.133333, 1.380000, 335.069690, 333.703125, 833.703125, 109.000000, 1105779333.333333
309, 5.150000, 1.380000, 336.449690, 335.082031, 835.082031, 109.000000, 1105769333.333333
310, 5.166667, 1.380000, 337.829690, 336.464844, 836.464844, 109.000000, 1105759333.333333
311, 5.183333, 1.380000, 339.209690, 337.843750, 837.843750, 109.000000, 1105749333.333333
312, 5.200000, 1.380000, 340.589690, 339.222656, 839.222656, 109.000000, 1105739333.333333
313, 5.216667, 1.380000, 341.969690, 340.605469, 840.605469, 109.000000, 1105729333.333333
314, 5.233333, 1.380000, 343.349690, 341.984375, 841.984375, 109.000000, 1105719333.333333
315, 5.250000, 1.380000, 344.729690, 343.363281, 843.363281, 109.000000, 1105709333.333333
316, 5.266667, 1.380000, 346.109690, 344.742188, 844.742188, 109.000000, 1105699333.333333
317, 5.283333, 1.380000, 347.489690, 346.125000, 846.125000, 109.000000, 1105689333.333333
318, 5.300000, 1.380000, 348.869690, 347.503906, 847.503906, 109.000000, 1105679333.333333
319, 5.316667, 1.380000, 350.249690, 348.882813, 848.882813, 109.000000, 1105669333.333333
320, 5.333333, 1.380000, 351.629690, 350.265625, 850.265625, 109.000000, 1105659333.333333
321, 5.350000, 1.380000, 353.009690, 351.644531, 851.644531, 109.000000, 1105649333.333333
322, 5.366667, 1.380000, 354.389690, 353.023438, 853.023438, 109.000000, 1105639333.333333
323, 5.383333, 1.380000, 355.769690, 354.402344, 854.402344, 109.000000, 1105629333.333333
324, 5.400000, 1.380000, 357.149690, 355.785156, 855.785156, 109.000000, 1105619333.333333
325, 5.416667, 1.380000, 358.529690, 357.164063, 857.164063, 109.000000, 1105609333.333333
326, 5.433333, 1.380000, 359.909690, 358.542969, 858.542969, 109.000000, 1105599333.333333
327, 5.450000, 1.380000, 361.289690, 359.925781, 859.925781, 109.000000, 1105589333.333333
328, 5.466667, 1.380000, 362.669690, 361.304688, 861.304688, 109.000000, 1105579333.333333
329, 5.483333, 1.380000, 364.049690, 362.683594, 862.683594, 109.000000, 1105569333.333333
330, 5.500000, 1.380000, 365.429690, 364.062500, 864.062500, 109.000000, 1105559333.333333
331, 5.516667, 1.380000, 366.809690, 365.445313, 865.445313, 109.000000, 1105549333.333333
332, 5.533333, 1.380000, 368.189690, 366.824219, 866.824219, 109.000000, 1105539333.333333
333, 5.550000, 1.380000, 369.569690, 368.203125, 868.203125, 109.000000, 1105529333.333333
334, 5.566667, 1.380000, 370.949690, 369.582031, 869.582031, 109.000000, 1105519333.333333
335, 5.583333, 1.380000, 372.329690, 370.964844, 870.964844, 109.000000, 1105509333.333333
336, 5.600000, 1.380000, 373.709690, 372.343750, 872.343750, 109.000000, 1105499333.333333
337, 5.616667, 1.380000, 375.089690, 373.722656, 873.722656, 109.000000, 1105489333.333333
338, 5.633333, 1.380000, 376.469690, 375.105469, 875.105469, 109.000000, 1105479333.333333
339, 5.650000, 1.380000, 377.849690, 376.484375, 876.484375, 109.000000, 1105469333.333333
340, 5.666667, 1.380000, 379.229690, 377.863281, 877.863281, 109.000000, 1105459333.333333
341, 5.683333, 1.380000, 380.609690, 379.242188, 879.242188, 109.000000, 1105449333.333333
342, 5.700000, 1.380000, 381.989690, 380.625000, 880.625000, 109.000000, 1105439333.333333
343, 5.716667, 1.380000, 383.369690, 382.003906, 882.003906, 109.000000, 1105429333.333333
344, 5.733333, 1.380000, 384.749690, 383.382813, 883.382813, 109.000000, 1105419333.333333
345, 5.750000, 1.380000, 386.129690, 384.765625, 884.765625, 109.000000, 1105409333.333333
346, 5.766667, 1.380000, 387.509690, 386.144531, 886.144531, 109.000000, 1105399333.333333
347, 5.783333, 1.380000, 388.889690, 387.523438, 887.523438, 109.000000, 1105389333.333333
348, 5.800000, 1.380000, 390.269690, 388.902344, 888.902344, 109.000000, 1105379333.333333
349, 5.816667, 1.380000, 391.649690, 390.285156, 890.285156, 109.000000, 1105369333.333333
350, 5.833333, 1.380000, 393.029690, 391.664063, 891.664063, 109.000000, 1105359333.333333
351, 5.850000, 1.380000, 394.409690, 393.042969, 893.042969, 109.000000, 1105349333.333333
352, 5.866667, 1.380000, 395.789690, 394.425781, 894.425781, 109.000000, 1105339333.333333
353, 5.883333, 1.380000, 397.169690, 395.804688, 895.804688, 109.000000, 1105329333.333333
354, 5.900000, 1.380000, 398.549690, 397.183594, 897.183594, 109.000000, 1105319333.333333
355, 5.916667, 1.380000, 399.929690, 398.562500, 898.562500, 109.000000, 1105309333.333333
356, 5.933333, 1.380000, 401.309690, 399.945313, 899.945313, 109.000000, 1105299333.333333
357, 5.950000, 1.380000, 402.689690, 401.324219, 901.324219, 109.000000, 1105289333.333333
358, 5.966667, 1.380000, 404.069690, 402.703125, 902.703125, 109.000000, 1105279333.333333
359, 5.983333, 1.380000, 405.449690, 404.082031, 904.082031, 109.000000, 1105269333.333333
360, 6.000000, 1.380000, 406.829690, 405.464844, 905.464844, 109.000000, 1105259333.333333
361, 6.016667, 1.380000, 408.209690, 406.843750, 906.843750, 109.000000, 1105249333.333333
362, 6.033333, 1.380000, 409.589690, 408.222656, 908.222656, 109.000000, 1105239333.333333
363, 6.050000, 1.380000, 410.969690, 409.605469, 909.605469, 109.000000, 1105229333.333333
364, 6.066667, 1.380000, 412.349690, 410.984375, 910.984375, 109.000000, 1105219333.333333
365, 6.083333, 1.380000, 413.729690, 412.363281, 912.363281, 109.000000, 1105209333.333333
366, 6.100000, 1.380000, 415.109690, 413.742188, 913.742188, 109.000000, 1105199333.333333
367, 6.116667, 1.380000, 416.489690, 415.125000, 915.125000, 109.000000, 1105189333.333333
368, 6.133333, 1.380000, 417.869690, 416.503906, 916.503906, 109.000000, 1105179333.333333
369, 6.150000, 1.380000, 419.249690, 417.882813, 917.882813, 109.000000, 1105169333.333333
370, 6.166667, 1.380000, 420.629690, 419.265625, 919.265625, 109.000000, 1105159333.333333
371, 6.183333, 1.380000, 422.009690, 420.644531, 920.644531, 109.000000, 1105149333.333333
372, 6.200000, 1.380000, 423.389690, 422.023438, 922.023438, 109.000000, 1105139333.333333
373, 6.216667, 1.380000, 424.769690, 423.402344, 923.402344, 109.000000, 1105129333.333333
374, 6.233333, 1.380000, 426.149690, 424.785156, 924.785156, 109.000000, 1105119333.333333
375, 6.250000, 1.380000, 427.529690, 426.164063, 926.164063, 109.000000, 1105109333.333333
376, 6.266667, 1.380000, 428.909690, 427.542969, 927.542969, 109.000000, 1105099333.333333
377, 6.283333, 1.380000, 430.289690, 428.925781, 928.925781, 109.000000, 1105089333.333333
378, 6.300000, 1.380000, 431.669690, 430.304688, 930.304688, 109.000000, 1105079333.333333
379, 6.316667, 1.380000, 433.049690, 431.683594, 931.683594, 109.000000, 1105069333.333333
380, 6.333333, 1.380000, 434.429690, 433.062500, 933.062500, 109.000000, 1105059333.333333
381, 6.350000, 1.380000, 435.809690, 434.445313, 934.445313, 109.000000, 1105049333.333333
382, 6.366667, 1.380000, 437.189690, 435.824219, 935.824219, 109.000000, 1105039333.333333
383, 6.383333, 1.380000, 438.569690, 437.203125, 937.203125, 109.000000, 1105029333.333333
384, 6.400000, 1.380000, 439.949690, 438.582031, 938.582031, 109.000000, 1105019333.333333
385, 6.416667, 1.380000, 441.329690, 439.964844, 939.964844, 109.000000, 1105009333.333333
386, 6.433333, 1.380000, 442.709690, 441.343750, 941.343750, 109.000000, 1104999333.333333
387, 6.450000, 1.380000, 444.089690, 442.722656, 942.722656, 109.000000, 1104989333.333333
388, 6.466667, 1.380000, 445.469690, 444.105469, 944.105469, 109.000000, 1104979333.333333
389, 6.483333, 1.380000, 446.849690, 445.484375, 945.484375, 109.000000, 1104969333.333333
390, 6.500000, 1.380000, 448.229690, 446.863281, 946.863281, 109.000000, 1104959333.333333
391, 6.516667, 1.380000, 449.609690, 448.242188, 948.242188, 109.000000, 1104949333.333333
392, 6.533333, 1.380000, 450.989690, 449.625000, 949.625000, 109.000000, 1104939333.333333
393, 6.550000, 1.380000, 452.369690, 451.003906, 951.003906, 109.000000, 1104929333.333333
394, 6.566667, 1.380000, 453.749690, 452.382813, 952.382813, 109.000000, 1104919333.333333
395, 6.583333, 1.380000, 455.129690, 453.765625, 953.765625, 109.000000, 1104909333.333333
396, 6.600000, 1.380000, 456.509690, 455.144531, 955.144531, 109.000000, 1104899333.333333
397, 6.616667, 1.380000, 457.889690, 456.523438, 956.523438, 109.000000, 1104889333.333333
398, 6.633333, 1.380000, 459.269690, 457.902344, 957.902344, 109.000000, 1104879333.333333
399, 6.650000, 1.380000, 460.649690, 459.285156, 959.285156, 109.000000, 1104869333.333333
400, 6.666667, 1.380000, 462.029690, 460.664063, 960.664063, 109.000000, 1104859333.333333
401, 6.683333, 1.380000, 463.409690, 462.042969, 962.042969, 109.000000, 1104849333.333333
402, 6.700000, 1.380000, 464.789690, 463.425781, 963.425781, 109.000000, 1104839333.333333
403, 6.716667, 1.380000, 466.169690, 464.804688, 964.804688, 109.000000, 1104829333.333333
404, 6.733333, 1.380000, 467.549690, 466.183594, 966.183594, 109.000000, 1104819333.333333
405, 6.750000, 1.380000, 468.929690, 467.562500, 967.562500, 109.000000, 1104809333.333333
406, 6.766667, 1.380000, 470.309690, 468.945313, 968.945313, 109.000000, 1104799333.333333
407, 6.783333, 1.380000, 471.689690, 470.324219, 970.324219, 109.000000, 1104789333.333333
408, 6.800000, 1.380000, 473.069690, 471.703125, 971.703125, 109.000000, 1104779333.333333
409, 6.816667, 1.380000, 474.449690, 473.082031, 973.082031, 109.000000, 1104769333.333333
410, 6.833333, 1.380000, 475.829690, 474.464844, 974.464844, 109.000000, 1104759333.333333
411, 6.850000, 1.380000, 477.209690, 475.843750, 975.843750, 109.000000, 1104749333.333333
412, 6.866667, 1.380000, 478.589690, 477.222656, 977.222656, 109.000000, 1104739333.333333
413, 6.883333, 1.380000, 479.969690, 478.605469, 978.605469, 109.000000, 1104729333.333333
414, 6.900000, 1.380000, 481.349690, 479.984375, 979.984375, 109.000000, 1104719333.333333
415, 6.916667, 1.380000, 482.729690, 481.363281, 981.363281, 109.000000, 1104709333.333333
416, 6.933333, 1.380000, 484.109690, 482.742188, 982.742188, 109.000000, 1104699333.333333
417, 6.950000, 1.380000, 485.489690, 484.125000, 984.125000, 109.000000, 1104689333.333333
418, 6.966667, 1.380000, 486.869690, 485.503906, 985.503906, 109.000000, 1104679333.333333
419, 6.983333, 1.380000, 488.249690, 486.882813, 986.882813, 109.000000, 1104669333.333333
420, 7.000000, 1.380000, 489.629690, 488.265625, 988.265625, 109.000000, 1104659333.333333
421, 7.016667, 1.380000, 491.009690, 489.644531, 989.644531, 109.000000, 1104649333.333333
422, 7.033333, 1.380000, 492.389690, 491.023438, 991.023438, 109.000000, 1104639333.333333
423, 7.050000, 1.380000, 493.769690, 492.402344, 992.402344, 109.000000, 1104629333.333333
424, 7.066667, 1.380000, 495.149690, 493.785156, 993.785156, 109.000000, 1104619333.333333
425, 7.083333, 1.380000, 496.529690, 495.164063, 995.164063, 109.000000, 1104609333.333333
426, 7.100000, 1.380000, 497.909690, 496.542969, 996.542969, 109.000000, 1104599333.333333
427, 7.116667, 1.380000, 499.289690, 497.925781, 997.925781, 109.000000, 1104589333.333333
428, 7.133333, 1.380000, 500.669690, 499.304688, 999.304688, 109.000000, 1104579333.333333
429, 7.150000, 1.380000, 502.049690, 500.683594, 1000.683594, 109.000000, 1104569333.333333
430, 7.166667, 1.380000, 503.429690, 502.062500, 1002.062500, 109.000000, 1104559333.333333
431, 7.183333, 1.380000, 504.809690, 503.445313, 1003.445313, 109.000000, 1104549333.333333
432, 7.200000, 1.380000, 506.189690, 504.824219, 1004.824219, 109.000000, 1104539333.333333
433, 7.216667, 1.380000, 507.569690, 506.203125, 1006.203125, 109.000000, 1104529333.333333
434, 7.233333, 1.380000, 508.949690, 507.582031, 1007.582031, 109.000000, 1104519333.333333
435, 7.250000, 1.380000, 510.329690, 508.964844, 1008.964844, 109.000000, 1104509333.333333
436, 7.266667, 1.380000, 511.709690, 510.343750, 1010.343750, 109.000000, 1104499333.333333
437, 7.283333, 1.380000, 513.089690, 511.722656, 1011.722656, 109.000000, 1104489333.333333
438, 7.300000, 1.380000, 514.469690, 513.105469, 1013.105469, 109.000000, 1104479333.333333
439, 7.316667, 1.380000, 515.849690, 514.484375, 1014.484375, 109.000000, 1104469333.333333
440, 7.333333, 1.380000, 517.229690, 515.863281, 1015.863281, 109.000000, 1104459333.333333
441, 7.350000, 1.380000, 518.609690, 517.242188, 1017.242188, 109.000000, 1104449333.333333
442, 7.366667, 1.380000, 519.989690, 518.625000, 1018.625000, 109.000000, 1104439333.333333
443, 7.383333, 1.380000, 521.369690, 520.003906, 1020.003906, 109.000000, 1104429333.333333
444, 7.400000, 1.380000, 522.749690, 521.382813, 1021.382813, 109.000000, 1104419333.333333
445, 7.416667, 1.380000, 524.129690, 522.765625, 1022.765625, 109.000000, 1104409333.333333
446, 7.433333, 1.380000, 525.509690, 524.144531, 1024.144531, 109.000000, 1104399333.333333
447, 7.450000, 1.380000, 526.889690, 525.523438, 1025.523438, 109.000000, 1104389333.333333
448, 7.466667, 1.380000, 528.269690, 526.902344, 1026.902344, 109.000000, 1104379333.333333
449, 7.483333, 1.380000, 529.649690, 528.285156, 1028.285156, 109.000000, 1104369333.333333
450, 7.500000, 1.380000, 531.029690, 529.664063, 1029.664063, 109.000000, 1104359333.333333
451, 7.516667, 1.380000, 532.409690, 531.042969, 1031.042969, 109.000000, 1104349333.333333
452, 7.533333, 1.380000, 533.789690, 532.425781, 1032.425781, 109.000000, 1104339333.333333
453, 7.550000, 1.380000, 535.169690, 533.804688, 1033.804688, 109.000000, 1104329333.333333
454, 7.566667, 1.380000, 536.549690, 535.183594, 1035.183594, 109.000000, 1104319333.333333
455, 7.583333, 1.380000, 537.929690, 536.562500, 1036.562500, 109.000000, 1104309333.333333
456, 7.600000, 1.380000, 539.309690, 537.945313, 1037.945313, 109.000000, 1104299333.333333
457, 7.616667, 1.380000, 540.689690, 539.324219, 1039.324219, 109.000000, 1104289333.333333
458, 7.633333, 1.380000, 542.069690, 540.703125, 1040.703125, 109.000000, 1104279333.333333
459, 7.650000, 1.380000, 543.449690, 542.082031, 1042.082031, 109.000000, 1104269333.333333
460, 7.666667, 1.380000, 544.829690, 543.464844, 1043.464844, 109.000000, 1104259333.333333
461, 7.683333, 1.380000, 546.209690, 544.843750, 1044.843750, 109.000000, 1104249333.333333
462, 7.700000, 1.380000, 547.589690, 546.222656, 1046.222656, 109.000000, 1104239333.333333
463, 7.716667, 1.380000, 548.969690, 547.605469, 1047.605469, 109.000000, 1104229333.333333
464, 7.733333, 1.380000, 550.349690, 548.984375, 1048.984375, 109.000000, 1104219333.333333
465, 7.750000, 1.380000, 551.729690, 550.363281, 1050.363281, 109.000000, 1104209333.333333
466, 7.766667, 1.380000, 553.109690, 551.742188, 1051.742188, 109.000000, 1104199333.333333
467, 7.783333, 1.380000, 554.489690, 553.125000, 1053.125000, 109.000000, 1104189333.333333
468, 7.800000, 1.380000, 555.869690, 554.503906, 1054.503906, 109.000000, 1104179333.333333
469, 7.816667, 1.380000, 557.249690, 555.882813, 1055.882813, 109.000000, 1104169333.333333
470, 7.833333, 1.380000, 558.629690, 557.265625, 1057.265625, 109.000000, 1104159333.333333
471, 7.850000, 1.380000, 560.009690, 558.644531, 1058.644531, 109.000000, 1104149333.333333
472, 7.866667, 1.380000, 561.389690, 560.023438, 1060.023438, 109.000000, 1104139333.333333
473, 7.883333, 1.380000, 562.769690, 561.402344, 1061.402344, 109.000000, 1104129333.333333
474, 7.900000, 1.380000, 564.149690, 562.785156, 1062.785156, 109.000000, 1104119333.333333
475, 7.916667, 1.380000, 565.529690, 564.164063, 1064.164063, 109.000000, 1104109333.333333
476, 7.933333, 1.380000, 566.909690, 565.542969, 1065.542969, 109.000000, 1104099333.333333
477, 7.950000, 1.380000, 568.289690, 566.925781, 1066.925781, 109.000000, 1104089333.333333
478, 7.966667, 1.380000, 569.669690, 568.304688, 1068.304688, 109.000000, 1104079333.333333
479, 7.983333, 1.380000, 571.049690, 569.683594, 1069.683594, 109.000000, 1104069333.333333
480, 8.000000, 1.380000, 572.429690, 571.062500, 1071.062500, 109.000000, 1104059333.333333
481, 8.016667, 1.380000, 573.809690, 572.445313, 1072.445313, 109.000000, 1104049333.333333
482, 8.033333, 1.380000, 575.189690, 573.824219, 1073.824219, 109.000000, 1104039333.333333
483, 8.050000, 1.380000, 576.569690, 575.203125, 1075.203125, 109.000000, 1104029333.333333
484, 8.066667, 1.380000, 577.949690, 576.582031, 1076.582031, 109.000000, 1104019333.333333
485, 8.083333, 1.380000, 579.329690, 577.964844, 1077.964844, 109.000000, 1104009333.333333
486, 8.100000, 1.380000, 580.709690, 579.343750, 1079.343750, 109.000000, 1103999333.333333
487, 8.116667, 1.380000, 582.089690, 580.722656, 1080.722656, 109.000000, 1103989333.333333
488, 8.133333, 1.380000, 583.469690, 582.105469, 1082.105469, 109.000000, 1103979333.333333
489, 8.150000, 1.380000, 584.849690, 583.484375, 1083.484375, 109.000000, 1103969333.333333
490, 8.166667, 1.380000, 586.229690, 584.863281, 1084.863281, 109.000000, 1103959333.333333
491, 8.183333, 1.380000, 587.609690, 586.242188, 1086.242188, 109.000000, 1103949333.333333
492, 8.200000, 1.380000, 588.989690, 587.625000, 1087.625000, 109.000000, 1103939333.333333
493, 8.216667, 1.380000, 590.369690, 589.003906, 1089.003906, 109.000000, 1103929333.333333
494, 8.233333, 1.380000, 591.749690, 590.382813, 1090.382813, 109.000000, 1103919333.333333
495, 8.250000, 1.380000, 593.129690, 591.765625, 1091.765625, 109.000000, 1103909333.333333
496, 8.266667, 1.380000, 594.509690, 593.144531, 1093.144531, 109.000000, 1103899333.333333
497, 8.283333, 1.380000, 595.889690, 594.523438, 1094.523438, 109.000000, 1103889333.333333
498, 8.300000, 1.380000, 597.269690, 595.902344, 1095.902344, 109.000000, 1103879333.333333
499, 8.316667, 1.380000, 598.649690, 597.285156, 1097.285156, 109.000000, 1103869333.333333
500, 8.333333, 1.380000, 600.029690, 598.664063, 1098.664063, 109.000000, 1103859333.333333
501, 8.350000, 1.380000, 601.409690, 600.042969, 1100.042969, 109.000000, 1103849333.333333
502, 8.366667, 1.380000, 602.789690, 601.425781, 1101.425781, 109.000000, 1103839333.333333
503, 8.383333, 1.380000, 604.169690, 602.804688, 1102.804688, 109.000000, 1103829333.333333
504, 8.400000, 1.380000, 605.549690, 604.183594, 1104.183594, 109.000000, 1103819333.333333
505, 8.416667, 1.380000, 606.929690, 605.562500, 1105.562500, 109.000000, 1103809333.333333
506, 8.433333, 1.380000, 608.309690, 606.945313, 1106.945313, 109.000000, 1103799333.333333
507, 8.450000, 1.380000, 609.689690, 608.324219, 1108.324219, 109.000000, 1103789333.333333
508, 8.466667, 1.380000, 611.069690, 609.703125, 1109.703125, 109.000000, 1103779333.333333
509, 8.483333, 1.380000, 612.449690, 611.082031, 1111.082031, 109.000000, 1103769333.333333
510, 8.500000, 1.380000, 613.829690, 612.464844, 1112.464844, 109.000000, 1103759333.333333
511, 8.516667, 1.380000, 615.209690, 613.843750, 1113.843750, 109.000000, 1103749333.333333
512, 8.533333, 1.380000, 616.589690, 615.222656, 1115.222656, 109.000000, 1103739333.333333
513, 8.550000, 1.380000, 617.969690, 616.605469, 1116.605469, 109.000000, 1103729333.333333
514, 8.566667, 1.380000, 619.349690, 617.984375, 1117.984375, 109.000000, 1103719333.333333
515, 8.583333, 1.380000, 620.729690, 619.363281, 1119.363281, 109.000000, 1103709333.333333
516, 8.600000, 1.380000, 622.109690, 620.742188, 1120.742188, 109.000000, 1103699333.333333
517, 8.616667, 1.380000, 623.489690, 622.125000, 1122.125000, 109.000000, 1103689333.333333
518, 8.633333, 1.380000, 624.869690, 623.503906, 1123.503906, 109.000000, 1103679333.333333
519, 8.650000, 1.380000, 626.249690, 624.882813, 1124.882813, 109.000000, 1103669333.333333
520, 8.666667, 1.380000, 627.629690, 626.265625, 1126.265625, 109.000000, 1103659333.333333
521, 8.683333, 1.380000, 629.009690, 627.644531, 1127.644531, 109.000000, 1103649333.333333
522, 8.700000, 1.380000, 630.389690, 629.023438, 1129.023438, 109.000000, 1103639333.333333
523, 8.716667, 1.380000, 631.769690, 630.402344, 1130.402344, 109.000000, 1103629333.333333
524, 8.733333, 1.380000, 633.149690, 631.785156, 1131.785156, 109.000000, 1103619333.333333
525, 8.750000, 1.380000, 634.529690, 633.164063, 1133.164063, 109.000000, 1103609333.333333
526, 8.766667, 1.380000, 635.909690, 634.542969, 1134.542969, 109.000000, 1103599333.333333
527, 8.783333, 1.380000, 637.289690, 635.925781, 1135.925781, 109.000000, 1103589333.333333
528, 8.800000, 1.380000, 638.669690, 637.304688, 1137.304688, 109.000000, 1103579333.333333
529, 8.816667, 1.380000, 640.049690, 638.683594, 1138.683594, 109.000000, 1103569333.333333
530, 8.833333, 1.380000, 641.429690, 640.062500, 1140.062500, 109.000000, 1103559333.333333
531, 8.850000, 1.380000, 642.809690, 641.445313, 1141.445313, 109.000000, 1103549333.333333
532, 8.866667, 1.380000, 644.189690, 642.824219, 1142.824219, 109.000000, 1103539333.333333
533, 8.883333, 1.380000, 645.569690, 644.203125, 1144.203125, 109.000000, 1103529333.333333
534, 8.900000, 1.380000, 646.949690, 645.582031, 1145.582031, 109.000000, 1103519333.333333
535, 8.916667, 1.380000, 648.329690, 646.964844, 1146.964844, 109.000000, 1103509333.333333
536, 8.933333, 1.380000, 649.709690, 648.343750, 1148.343750, 109.000000, 1103499333.333333
537, 8.950000, 1.380000, 651.089690, 649.722656, 1149.722656, 109.000000, 1103489333.333333
538, 8.966667, 1.380000, 652.469690, 651.105469, 1151.105469, 109.000000, 1103479333.333333
539, 8.983333, 1.380000, 653.849690, 652.484375, 1152.484375, 109.000000, 1103469333.333333
540, 9.000000, 1.380000, 655.229690, 653.863281, 1153.863281, 109.000000, 1103459333.333333
541, 9.016667, 1.380000, 656.609690, 655.242188, 1155.242188, 109.000000, 1103449333.333333
542, 9.033333, 1.380000, 657.989690, 656.625000, 1156.625000, 109.000000, 1103439333.333333
543, 9.050000, 1.380000, 659.369690, 658.003906, 1158.003906, 109.000000, 1103429333.333333
544, 9.066667, 1.380000, 660.749690, 659.382813, 1159.382813, 109.000000, 1103419333.333333
545, 9.083333, 1.380000, 662.129690, 660.765625, 1160.765625, 109.000000, 1103409333.333333
546, 9.100000, 1.380000, 663.509690, 662.144531, 1162.144531, 109.000000, 1103399333.333333
547, 9.116667, 1.380000, 664.889690, 663.523438, 1163.523438, 109.000000, 1103389333.333333
548, 9.133333, 1.380000, 666.269690, 664.902344, 1164.902344, 109.000000, 1103379333.333333
549, 9.150000, 1.380000, 667.649690, 666.285156, 1166.285156, 109.000000, 1103369333.333333
550, 9.166667, 1.380000, 669.029690, 667.664063, 1167.664063, 109.000000, 1103359333.333333
551, 9.183333, 1.380000, 670.409690, 669.042969, 1169.042969, 109.000000, 1103349333.333333
552, 9.200000, 1.380000, 671.789690, 670.425781, 1170.425781, 109.000000, 1103339333.333333
553, 9.216667, 1.380000, 673.169690, 671.804688, 1171.804688, 109.000000, 1103329333.333333
554, 9.233333, 1.380000, 674.549690, 673.183594, 1173.183594, 109.000000, 1103319333.333333
555, 9.250000, 1.380000, 675.929690, 674.562500, 1174.562500, 109.000000, 1103309333.333333
556, 9.266667, 1.380000, 677.309690, 675.945313, 1175.945313, 109.000000, 1103299333.333333
557, 9.283333, 1.380000, 678.689690, 677.324219, 1177.324219, 109.000000, 1103289333.333333
558, 9.300000, 1.380000, 680.069690, 678.703125, 1178.703125, 109.000000, 1103279333.333333
559, 9.316667, 1.380000, 681.449690, 680.082031, 1180.082031, 109.000000, 1103269333.333333
560, 9.333333, 1.380000, 682.829690, 681.464844, 1181.464844, 109.000000, 1103259333.333333
561, 9.350000, 1.380000, 684.209690, 682.843750, 1182.843750, 109.000000, 1103249333.333333
562, 9.366667, 1.380000, 685.589690, 684.222656, 1184.222656, 109.000000, 1103239333.333333
563, 9.383333, 1.380000, 686.969690, 685.605469, 1185.605469, 109.000000, 1103229333.333333
564, 9.400000, 1.380000, 688.349690, 686.984375, 1186.984375, 109.000000, 1103219333.333333
565, 9.416667, 1.380000, 689.729690, 688.363281, 1188.363281, 109.000000, 1103209333.333333
566, 9.433333, 1.380000, 691.109690, 689.742188, 1189.742188, 109.000000, 1103199333.333333
567, 9.450000, 1.380000, 692.489690, 691.125000, 1191.125000, 109.000000, 1103189333.333333
568, 9.466667, 1.380000, 693.869690, 692.503906, 1192.503906, 109.000000, 1103179333.333333
569, 9.483333, 1.380000, 695.249690, 693.882813, 1193.882813, 109.000000, 1103169333.333333
570, 9.500000, 1.380000, 696.629690, 695.265625, 1195.265625, 109.000000, 1103159333.333333
571, 9.516667, 1.380000, 698.009690, 696.644531, 1196.644531, 109.000000, 1103149333.333333
572, 9.533333, 1.380000, 699.389690, 698.023438, 1198.023438, 109.000000, 1103139333.333333
573, 9.550000, 1.380000, 700.769690, 699.402344, 1199.402344, 109.000000, 1103129333.333333
574, 9.566667, 1.380000, 702.149690, 700.785156, 1200.785156, 109.000000, 1103119333.333333
575, 9.583333, 1.380000, 703.529690, 702.164063, 1202.164063, 109.000000, 1103109333.333333
576, 9.600000, 1.380000, 704.909690, 703.542969, 1203.542969, 109.000000, 1103099333.333333
577, 9.616667, 1.380000, 706.289690, 704.925781, 1204.925781, 109.000000, 1103089333.333333
578, 9.633333, 1.380000, 707.669690, 706.304688, 1206.304688, 109.000000, 1103079333.333333
579, 9.650000, 1.380000, 709.049690, 707.683594, 1207.683594, 109.000000, 1103069333.333333
580, 9.666667, 1.380000, 710.429690, 709.062500, 1209.062500, 109.000000, 1103059333.333333
581, 9.683333, 1.380000, 711.809690, 710.445313, 1210.445313, 109.000000, 1103049333.333333
582, 9.700000, 1.380000, 713.189690, 711.824219, 1211.824219, 109.000000, 1103039333.333333
583, 9.716667, 1.380000, 714.569690, 713.203125, 1213.203125, 109.000000, 1103029333.333333
584, 9.733333, 1.380000, 715.949690, 714.582031, 1214.582031, 109.000000, 1103019333.333333
585, 9.750000, 1.380000, 717.329690, 715.964844, 1215.964844, 109.000000, 1103009333.333333
586, 9.766667, 1.380000, 718.709690, 717.343750, 1217.343750, 109.000000, 1102999333.333333
587, 9.783333, 1.380000, 720.089690, 718.722656, 1218.722656, 109.000000, 1102989333.333333
588, 9.800000, 1.380000, 721.469690, 720.105469, 1220.105469, 109.000000, 1102979333.333333
